,id,POI,rating,recensione,FEEL_IT
63,66374442e18e1c186ce07e4c,Bosco del Sasseto,5,"In primis un ringraziamento ad Alessandra, la nosta guida, per la passione con cui accompagna i turisti e cerca di trasmettere l'amore che nutre per la sua terra. La visita nel bosco dura circa due ore immersi in una vegetazione foltissima e incontaminata, unico neo la mancata manutenzione del mausoleo attualmente in stato di degrado.
Prenotazione della visita necessaria, per non rischiare di rimanere ""a terra""
",positive
64,66374442e18e1c186ce07e4c,Bosco del Sasseto,5,"Siamo riusciti a trovare l'occasione per effettuare questa escursione, mediamente impegnativa dal punto di vista fisico ma ne vale la pena. La guida, un preparatissimo giovanotto dall'accento toscano, ci ha accompagnato in questo tour ad anello per oltre 2 ore. Ci ha fatto non solo conoscere la storia del Bosco Vetusto dalla sua formazione sul terreno e sui massi lavici all'organizzazione datane dal Marchese Caen, ma ci ha fatto avvertire con passione la necessità di rispettare ogni forma di vita (animali e flora) che nei secoli hanno colonizzato i 60 ettari di bosco. Tutto è lasciato alle leggi di natura, tutto segue i cicli di nascita e morte, dove ogni presenza è funzionale all'equilibrio dell'intero ecosistema. Una vera esperienza di vita!",positive
65,66374442e18e1c186ce07e4c,Bosco del Sasseto,5,"La visita è stata interessantissima. La guida eccezionale: educata e, soprattutto, preparata. 
Il bosco è un patrimonio da tenere protetto💚",positive
66,66374442e18e1c186ce07e4d,Terme di Orte,3,"Piscina bella grande, ma in acqua si gioca a pallone e troppi bambini che urlano...non è il posto adatto x una giornata di relax x gli adulti...al bar prezzi altissimi e la sig.ra un po troppo nervosetta ... un pochino più di educazione non sarebbe male",negative
67,66374442e18e1c186ce07e4d,Terme di Orte,3,Grande piscina termale fruibile ma pessimi servizi. La gestione del bar e della tavola calda è affidata a persone per nulla disponibili con il cliente. Poco chiari nelle regole e scontrosi quando chiedi spiegazioni. Cibi assolutamente non di qualità. Consiglio di portarsi il mangiare da casa e consumarlo nei gazebo ombrosi che sono nel parco. Inoltre i prezzi non sono esposti come da norma. Tutto nella testa di chi serve il cliente. E al cliente solo l’obbligo di pagare quanto richiesto. Punto.,negative
68,66374442e18e1c186ce07e4d,Terme di Orte,5,"Le più belle del Lazio adatte a tutti per coppie bambini famiglie numerose stupendo spazio verde, la temperatura dell'acqua è l'ideale 29°!!!! Consigliatissime, i proprietari cordiali e gentili!!!!! Da giugno a settembre il top!!!!",positive
69,66374442e18e1c186ce07e4d,Terme di Orte,5,Giornata eccellente bel posto ben gestito ristorante ottimo il giovane cuoco ci ha lasciato senza parole la sua tartar di gamberi degna di un ristorante stellato ,positive
70,66374442e18e1c186ce07e4d,Terme di Orte,4,"Abbiamo scoperto questo posto per caso, leggendo l'indicazione lungo la strada tornando da Viterbo. Per chi vuole trascorrere una giornata in totale relax, immerso in acque termali salutari, senza ricercare particolari lussi, è il posto ideale. La piscina è talmente grande che anche quando c'è molta gente si sta benissimo comunque. Si può nuotare senza problemi, ci sono trenta cascate per un piacevole massaggio, c'è una piscina per bambini ampia e comodissima anche per chi vuole prendere il sole coperto dall'acqua. Bar, tavola calda, spogliatoi, gazebo per mangiare, ampio parco curatissimo e tanti parcheggi anche all'ombra. Prezzi onesti e personale gentile e disponibile. Consigliato ",positive
71,66374442e18e1c186ce07e4e,"Osservatorio Astronomico ""Nuova Pegasus""",4,"Ho avuto il piacere di vederlo, bella struttura addirittura con posti letto!! Ma al momento era chiusa in attesa di gestori credo.
 l'impianto sarebbe comunque perfettamente funzionante, dal binocolo al planetario, cucina e camere",positive
72,66374442e18e1c186ce07e4e,"Osservatorio Astronomico ""Nuova Pegasus""",5,"Ho accompagnato i miei studenti per una esperienza di osservazione astronomica nell'ambito di un progetto Erasmus e gli operatori sono stati competenti, disponibili e divertenti.",positive
73,66374442e18e1c186ce07e4f,Musei del Castello di Alviano,5,"Una bellissima esperienza in paesino tranquillo e grazioso al confine Umbro, la parte più bella é stata quella della sala delle torture, coinvolgente e affascinante e consiglio vivamente di visitarlo. Inoltre la fantastica guida Dott. Barresi, accogliente, simpatica e bravissima a raccontare tutti i fatti e tutti gli aneddoti e segreti nel minimo dettaglio.
Un grazie infinito per la visita a Monica Barresi e consiglio vivamente questa visita🥰🥰🥰",positive
74,66374442e18e1c186ce07e4f,Musei del Castello di Alviano,5,"I piccoli musei situati nel castello di Alviano forse non sarebbero stati così piacevoli se la guida, dott. Monica Barresi, non ce li avesse precedentemente illustrati con tanta passione e competenza; accostarsi ad oggetti o ad ambienti di cui si conosce in qualche modo la storia fa sicuramente la differenza. Il luogo è interessante anche per sapere qualcosa di più riguardo all'ambiente circostante. Ottimi gli orari di apertura.",positive
75,66374442e18e1c186ce07e4f,Musei del Castello di Alviano,4,Un castello molto interessante sia dal punto di vista architettonico che museale. Bella la Corte interna e il museo sui capitani di Ventura. Molto bella la cappella gentilizia,positive
76,66374442e18e1c186ce07e4f,Musei del Castello di Alviano,5,"Posto magico Alviano. Se siete fortunati di incontrare la dottoressa Monica Parisi, la vostra visita sarà veramente arricchita dalla sua competenza e conoscenza del luogo. Una guida preparatissima ed una persona amabile e gioiosa. ",positive
77,66374442e18e1c186ce07e4f,Musei del Castello di Alviano,4,"Il Castello di Alviano é un’imponente fortezza, situata all’interno dell’omonimo borgo medievale, in Provincia di Terni.
La fortezza racconta le vicende di Bartolomeo d’Alviano, Capitano di Ventura del Quattrocento e della Principessa Donna Olimpia Maidalchini, cognata del Pontefice Innocenzo X Pamphilj, che ne favorì l’ascesa al soglio pontificio, colpevole di aver adescato, ucciso e fatto sparire molti uomini che aveva adescato.
All’interno del Castello sono allestiti due musei, tra i quali il Centro di Documentazione dei Cavalieri di Ventura, dove sono raccolte immagini dei principali cavalieri medievali, in particolare su Bartolomeo d’Alviano, oltre a importanti documenti storici, e il Museo della Civiltà Contadina “la Terra è lo Strumento”, che raccoglie importanti attrezzi per la coltivazione della terra, come aratri e rastrelli, comunque di minori dimensioni rispetto ad altri splendidi musei sul tema, presenti nella regione.
Molto belle sono la Cappella di San Francesco, che contiene affreschi seicenteschi di Giuseppe Bastiani, e l’ambiente all’ingresso con volta affrescata dallo Stemma della Famiglia d’Alviano.
É un peccato tuttavia che, nel complesso, la struttura sia in decadenza. All’interno ci si renderà conto di come le murature siano scrostate, gli affreschi rovinati e, il personale che ne dovrebbe garantire la manutenzione, praticamente assente.
Il Castello, vero capolavoro di ingegneria militare dell’Umbria, meriterebbe molta più cura, attenzione e, soprattutto, finanziamenti regionali destinati alla manutenzione delle sale interne. Per non parlare dei cunicoli sotterranei, ove si trovavano le prigioni, che sono chiusi da molto tempo perché inagibili, e non si sa se e quando torneranno visitabili.
Comunque la visita é assolutamente consigliata.",negative
78,66374442e18e1c186ce07e50,Castello d'Alviano,4,"Il castello risalente alla fine del X secolo è stato successivamente ricostruito da Bartolomeo d'Alviano. 
Al suo interno ha due musei, un cortile rinascimentale e una bellissima cappella. Quest'ultima mi ha particolarmente affascinata poiché ha degli affreschi bellissimi che ritraggono i miracoli di San Francesco.  ",positive
79,66374442e18e1c186ce07e50,Castello d'Alviano,3,"Imponente fortezza al centro del paese. Visitabile in parte, con un bel cortile. dei sotteranei interessanti e una piccola cappella afffrescata.",positive
80,66374442e18e1c186ce07e50,Castello d'Alviano,5,"Abbiamo visitato il castello con la guida Monica, che si è gentilmente offerta di mostrarci  gli affreschi e i musei, arricchendo il luogo attraverso le sue competenti spiegazioni, coinvolgendo tutta la famiglia in modo simpatico e informale.  ",positive
81,66374442e18e1c186ce07e50,Castello d'Alviano,5,"Abbiamo visitato una paio di domeniche fa il Castello di Alviano.
Siamo arrivati quasi ad orario di chiusura ma nonostante questo le guide, una signora simpaticissima e molto preparata assieme a un ragazzo molto gentile, si sono offerti di accompagnarci e spiegarci il castello e la storia di chi lo ha abitato. 
E' stata una gradevolissima visita che consiglio anche solo per conoscere la passione che queste persone mettono nel loro lavoro, 5 stelle!!
Ps: anche i cani sono i benvenuti.",positive
82,66374442e18e1c186ce07e50,Castello d'Alviano,5,"Appassionati di castelli e luoghi d'arte, sabato scorso io e mia moglie provenienti da Roma, abbiamo visitato questo bel castello in quel di Alviano. Il sito è in buonissimo stato di conservazione, e tenuto molto bene. Nei sotterranei abbiamo potuto apprezzare il museo pieni di reperti storici interessanti, guidati dalla simpaticissima dott.ssa Monica Barresi, che merita un plauso per la sua disponibilità, professionalità e competenza. Consiglio a tutti una visita, anche per il prezzo irrisorio d'ingresso e per il magnifico panorama che offre esternamente.",positive
83,66374442e18e1c186ce07e51,Collegiata Di Santa Maria Assunta,4,"Col mio compagno (ed altri invitati) abbiamo preso parte alla funzione religiosa della celebrazione di un Battesimo ed abbiamo quindi potuto visitare per la prima volta, questa piccola ma piacevole Chiesetta.
Situata nella piazza principale di Lugnano in Teverina, delizioso borgo medievale, 
l'esterno è caratterizzato da un bel porticato abbellito da colonne sormontate da fantastici capitelli decorati con maestria, dalla presenza di uno splendido rosone che la fa da padrone e da uno più in alto e più piccino che riprende la forma e lo stile del grande.
L'interno dove predomina il colore bianco, è caratterizzato da file di colonne con grandi arcate su ambo i lati della navata principale.
Anche qui, come per quelle all'esterno, ogni colonna  ha il suo splendido capitello atto ad impreziosirla.
Degno di nota è anche il pavimento.
Nel complesso l'ambiente tutto in stile romantico, non sfarzoso nè opulento ma garbato, risulta raccolto ed accogliente.",positive
84,66374442e18e1c186ce07e51,Collegiata Di Santa Maria Assunta,5,"una vera perla architettonica dove non te l'aspetti, il loggiato è spettacolare  ed anche l'interno della chiesa è molto ben conservata 

",positive
85,66374442e18e1c186ce07e51,Collegiata Di Santa Maria Assunta,5,"Pregevole chiesa di immenso interesse storico e artistico, dà un immediato senso di raccoglimento e un'immensa emozione quando si scende nella cripta, un vero gioiello!",positive
86,66374442e18e1c186ce07e51,Collegiata Di Santa Maria Assunta,5,"Le cose belle non stancano mai, anzi si sente il piacere di condividerle; così sono tornata a vedere questa splendida chiesa con un gruppo di amici Di domenica è aperta e la cripta è visibile attraverso le grate accendendo la luce. Il paese di Lugnano è carino e ben tenuto ma forse non ci si aspetta di trovarvi un gioiello del genere. La facciata esterna è bellissima e chi ama lo stile romanico ne sarà conquistato, ma anche all'interno sono tanti i motivi di interesse, il pavimento cosmatesco, il pulpito, il polittico dell'Alunno, i capitelli. Un luogo da far conoscere.",positive
87,66374442e18e1c186ce07e51,Collegiata Di Santa Maria Assunta,5,"Una vera perla, da non perdere! Le decorazioni sul fronte, il pavimento cosmatesco, che dire? Aggiungo che sono rimasta molto sorpresa anche dal paesino che merita sicuramente una passeggiata. Imperdibile!",positive
88,66374442e18e1c186ce07e52,Borgo di Lugnano in Teverina,4,"Caratteristico paesino sulla sommità di un colle, circondato ancora da ampi tratti delle mura quattrocentesche (ma originarie del IX secolo); il suo profilo da lontano è dominato, oltre che dal campanile con orologio che sorge accanto alla Collegiata,  dalla mole di 3 grandi palazzi: a sud l'ex convento dell'Annunziata del XVI sec., a nord il palazzo Vannicelli in piazza della Rocca (il vecchio Palazzo Pubblico, ora sede dei Carabinieri) e soprattutto l'ingombrante e apparentemente fuori posto Palazzo Pennone (del XVII sec., conosciuto anche come palazzo Ridolfi-Farnese), proprio al centro dello skyline.
E' quanto meno inconsueto che in un così piccolo centro vi siano diversi grandi palazzi, ma il gioiello del paese è senza dubbio la collegiata di Santa Maria Assunta (tra le chiese romaniche più interessanti dell'Umbria), accanto alla quale si eleva il citato campanile con orologio visibile anche da lontano.
I pochi esercizi commerciali (alcuni sono nella zona nuova) si concentrano nella piazza della collegiata e nella centrale via Umberto I (o Strada di Mezzo); per il resto si tratta di vicoli, angoli, piazzette, scalinate (molte), un piccolo ma complesso reticolo urbano per lo più libero dalle auto, tranquillo e silenzioso; ampi panorami da tutti i lati.
La parte che mi è piaciuta di più è quella nei pressi della porta di Sant'Antonio (unica porta di accesso al paese fino al 1622), sia all'interno che all'esterno della porta; Internamente è molto caratteristica e piacevole tutta la zona compresa tra via Duca degli Abruzzi, via della Loggia e la cinta muraria; esternamente la strada che prosegue verso nord (via San Filippo) offre da un lato interessanti scorci sulle mura con sottostante piacevole zona alberata (abbellita anche da qualche scultura lignea), dall'altro un bel panorama verso nord-ovest (con il paese di Alviano e il suo lago). Vale la pena dare un'occhiata anche all'interno dell'ex convento dell'Annunziata (ed ex ospedale, oggi un condominio), a cui si accede facilmente seguendo, dalla porta di Sant'Antonio, via Duca degli Abruzzi.",positive
