id,latitude,longitude,nome,descrizione
598,4298546368,124193163.0,"Museo di fabbrica ""Ubaldo Grazia Maioliche"" - Deruta",L'ampia collezione di famiglia illustra gli originali e le repliche eseguite dagli artisti che frequentarono la fabbrica
599,4311390472,1238842263.0,Acquedotto Duecentesco,"Il percorso dell'acquedotto va da monte Pacciano, a circa 5 km dal centro storico, fino alla fontana Maggiore, nel centro storico di Perugia"
600,4278234863,1240652758.0,Piazza del Popolo a Todi,"Piazza del Popolo a Todi A"" tra le piA1 belle piazze medievali d'Italia"
601,4295674669,1276234397.0,Abbazia di Santa Croce di Sassovivo,"L'Abbazia di Sassovivo si trova a pochi chilometri da Foligno, in direzione Camerino; imponente alla vista, arroccata alle pendici del Monte Aguzzo, la sua mole di pietre calcaree si staglia sul cupo bosco di lecci che ricopre le pendici dei monti circostanti. A una delle piA1 antiche testimonianze della presenza benedettina nella Valle Spoletina."
602,4297682666,1257057085.0,Edicola Piandarca,Il luogo dove San Francesco predicA2 agli uccelli
603,4302651754,1219181921.0,La tomba del Perugino a Fontignano,"Nella piccola frazione di Fontignano, si trova la chiesa di Santa Maria dell'Annunziata, ultimo luogo di lavoro di Pietro Vannucci e custode della tomba del ''divin pittore''.A "
604,4298981884,1267193768.0,Il Perugino a Spello,Allainterno della splendida chiesa di Santa Maria MaggioreA a Spellosono presenti due opere di Pietro Vannucci detto ail Peruginoa
605,4289440033,1265295226.0,Complesso museale di San Francesco a Montefalco,"CaA"" una perla di rara bellezza a Montefalco, che insieme al vino Sagrantino, rende unico questo borgo: A"" la chiesa di San Francesco costruita tra il 1335 e il 1338 dai Frati Minori e trasformata in museo nel 1990 con gli ambienti dellaannesso convento."
606,4289440033,1265295226.0,Complesso museale di San Francesco a Montefalco,"Tutta la bellezza della pittura umbra del Rinascimento in uno scrigno di opere daarte in cui, fra tutte, spicca la firma del apadrone di casaa, Benozzo Gozzoli, fortemente legato a questo territorio."
607,4313462581,1234575615.0,Fuseum,Il magico parco-museo dellaartista Brajo Fuso
608,4278336009,1240719119.0,Camera Dipinta Oǽ����Doherty,Una casa vacanze trasformata in un coloratissimo gioiello daarte contemporaneo nel borgo medievale di Todi.
609,4311119352,1238832932.0,Nobile Collegio del Cambio - Perugia,"Costruito tra 1452 e 1457 entro laala nuova di palazzo dei Priori, fu la sede della corporazione dei cambiatori di moneta."
610,4295152258,1200076162.0,Chiesa dei Santi Pietro e Paolo a Cittǃ�� della Pieve,"La chiesa dei Santi Pietro e Paolo, giA  sede della SocietA  dei Disciplinati di San Salvatore A"" una delle tre Parrocchie della cittA "
611,4288928859,1288783463.0,Il Castello di Pupaggi lungo la via della Spina,"Lo splendido castello di Pupaggi, nel comune di Sellano, A"" un luogo incantato e rimasto indietro nel tempo."
612,4310082414,1239490128.0,Giardini del Frontone,Il paradiso dellaarcadia perugina
613,4311161361,1238863168.0,Galleria Nazionale dell'Umbria,Uno scrigno della memoria cittadina
614,4295128988,1200462849.0,Chiesa di Santa Maria dei Servi,"La chiesa gotica di Santa Maria dei Servi si trova subito fuori la cinta medioevale di CittA  della Pieve, vicino a porta Romana."
615,4255921217,1265256862.0,Museo CAOS (Centro per le Arti Opificio Siri),Una fabbrica chimica che diventa una fabbrica di cultura
616,4298982063,1267193182.0,Chiesa di Santa Maria Maggiore - Spello,"Fondata nellaXI-XII, la chiesa di S. Maria Maggiore fu eretta probabilmente sui resti di un tempio pagano dedicato a Giunone e a Vesta, la chiesa, poi intitolata alla NativitA  e quindi alla Madonna, nel 1025 apparteneva all'abbazia camaldolese di S. Silvestro di Collepino"
617,4310793216,1238727822.0,Studio Moretti-Caselli,Una scoperta nei segreti della pittura su vetro tramandati da cinque generazioni
618,431128712,1239220067.0,Cappella di San Severo - Perugia,"La cappella sorge adiacente alla piccola chiesa di San Severo, nel rione di Porta Sole, nel centro storico della cittA  di Perugia."
619,4311043534,1238850296.0,Palazzo Baldeschi al Corso,Uno scrigno daarte nel cuore del centro storico di Perugia
620,4282041305,1277659523.0,LA TORRE di Sol LeWitt a Campello sul Clitunno,"Unaopera d'arte ""ziggurart""di uno dei numerosi artisti internazionali che hanno scelto di vivere inA UmbriaA "
621,4295343173,1270477617.0,"CIAC, Centro Italiano Arte Contemporanea","Uno spazio espositivo, punto di arrivo della crescente ricerca artistica contemporanea della cittA  di Foligno."
622,4272881718,1259773438.0,Il borgo fantasma di Scoppio,Descrizione mancante
623,4250498859,1246918892.0,Castello di Montoro,Un antico castello immerso in un bosco millenario
624,4275427799,1286301217.0,Chiesa di Santa Caterina,Descrizione mancante
